"city","cityname","countryname","Region","pop","gdp","lat","long","kgclzone","MeanST","IQR","Range","hwscore","hwclass","period","year","hwi","hws","hwc","die","tmean","coef1","coef2","coef3","coef4","vcov1","vcov2","vcov3","vcov4","vcov5","vcov6","vcov7","vcov8","vcov9","vcov10"
"stgl.sui9513","St. Gallen","Switzerland","Western Europe",75000,38864,"47.4250593","9.3765878","Cfb","15.1","6","25.4",17,2,"2005-2007",2006,39.7000000000005,1,2,792,15.3106753812636,-0.271739737127669,-0.501418724995161,0.240310813263024,-1.59878209755619,2.04313955938325,1.11322504282968,1.81540854002517,0.815698079001637,0.77871173675542,0.928271661316659,0.869210746282126,1.81986403426415,0.197263896155653,3.69106927501125
"stgl.sui9513","St. Gallen","Switzerland","Western Europe",75000,38864,"47.4250593","9.3765878","Cfb","15.1","6","25.4",17,2,"2008-2010",2009,29.0500000000004,1,2,774,15.0618736383442,1.35405957318236,0.700904473809364,1.1106543428632,3.18436025685184,2.64435149844768,1.27279851949686,2.67985039029424,-0.738640431800154,0.791173030265962,1.25565672511918,0.100601385683825,3.25227923488029,-2.85041501936506,12.8255040441065
"stgl.sui9513","St. Gallen","Switzerland","Western Europe",75000,38864,"47.4250593","9.3765878","Cfb","15.1","6","25.4",17,2,"2011-2013",2012,46.8000003814702,1,2,811,15.2581699416009,1.70460639217474,0.746010588461804,0.847752169610025,0.235098723743309,1.5241817936068,0.849391852572947,1.37349167749166,0.627504139598229,0.597803706918778,0.751413310602475,0.559010605648065,1.52924455009988,0.0969467212943531,2.14447844523436
"zrch.sui9513","Zurich","Switzerland","Western Europe",391000,38864,"47.3744489","8.5410422","Cfb","16.4","5.8","23.8",17,2,"1996-1998",1997,17.4000014877319,0,0,4950,15.7895424836601,-0.462243639565357,-0.281066090502695,0.184836675015511,-1.32125673358745,0.457218652446543,0.255226678368378,0.454311200700605,0.107986195140915,0.173864058118289,0.241115539012168,0.140436106670802,0.505016234248469,-0.0326039795818999,0.981668272341566
"zrch.sui9513","Zurich","Switzerland","Western Europe",391000,38864,"47.3744489","8.5410422","Cfb","16.4","5.8","23.8",17,2,"1999-2001",2000,8.90000125885009,0,0,4840,16.4821350762527,0.392293374422905,0.102370520490297,0.862536052004987,0.947112938733405,0.87977829648184,0.57399921729476,0.838059096283942,-0.172939299677997,0.397611752008972,0.537784929799549,-0.00531021629481223,0.856288994642384,-0.589283817220505,7.60082474634818
"zrch.sui9513","Zurich","Switzerland","Western Europe",391000,38864,"47.3744489","8.5410422","Cfb","16.4","5.8","23.8",17,2,"2002-2004",2003,75.7000042343139,0,0,4620,17.0383442265795,0.478910400668476,0.264467994432315,0.577079577119219,0.819061170776443,0.319403551935189,0.183500550240588,0.266631137398612,0.192023735847357,0.143684232959795,0.161927654217102,0.150590274057927,0.24286529699274,0.156984211166543,0.199330382644983
"zrch.sui9513","Zurich","Switzerland","Western Europe",391000,38864,"47.3744489","8.5410422","Cfb","16.4","5.8","23.8",17,2,"2005-2007",2006,38.9000034332275,1,2,4149,16.4429193899782,-0.0626714505962352,0.0441961381851012,-0.0819966895176491,1.4193634662154,0.451744249953403,0.259996563554737,0.406629110977338,0.161621226613594,0.186825495137077,0.219144817246167,0.19420261012715,0.418390049205011,0.00597371082407535,0.803340525226618
"zrch.sui9513","Zurich","Switzerland","Western Europe",391000,38864,"47.3744489","8.5410422","Cfb","16.4","5.8","23.8",17,2,"2008-2010",2009,21.9000022888183,1,2,4104,16.3906318082789,-0.612818714574656,-0.0672577152036276,-0.661689758077403,4.03612746028122,0.313803040281649,0.140710675699081,0.295192723600503,-0.112531337458393,0.0886036796200711,0.132123964516699,0.0132307737483032,0.34485628022121,-0.422405857033773,2.49935211795843
"zrch.sui9513","Zurich","Switzerland","Western Europe",391000,38864,"47.3744489","8.5410422","Cfb","16.4","5.8","23.8",17,2,"2011-2013",2012,42.3000034332275,1,2,4003,16.576252711053,-0.103464701159358,0.147041206290272,0.130916033474949,0.213260033788684,0.297738119966875,0.156195043013099,0.273475343280084,0.0598245098827576,0.106276554436526,0.140567796766772,0.0814027927664233,0.307924691440567,-0.0563335847301951,0.507365547053007
"brmn.uk9020","Birmingham","UK","Northern Europe",1107000,28289,"52.4796992","-1.9026911","Cfb","14.9","4.1","20.4",31,3,"1990-1992",1991,21.7063342694337,0,0,12724,14.8575513915078,-0.241133803534351,-0.237352120033034,-0.0509590798258724,0.89277417200773,0.138000223298771,0.0879871506656568,0.129240999916883,0.0711124139512976,0.0640627696727733,0.0790859622142765,0.0629828267927503,0.146976892727086,0.0242269359910421,0.318620358431103
"brmn.uk9020","Birmingham","UK","Northern Europe",1107000,28289,"52.4796992","-1.9026911","Cfb","14.9","4.1","20.4",31,3,"1993-1995",1994,45.3884943382818,0,0,12652,14.5455468317057,-0.102540629891783,-0.00241516182630125,-0.23406913089674,0.68567281639473,0.081129500370418,0.0446936447226704,0.0715309643966707,0.0309463320989817,0.0364555577510884,0.0405607748445312,0.0366171885392354,0.0811623406627363,-0.00695934942245157,0.195771764457699
"brmn.uk9020","Birmingham","UK","Northern Europe",1107000,28289,"52.4796992","-1.9026911","Cfb","14.9","4.1","20.4",31,3,"1996-1998",1997,30.6264598079959,0,0,11830,14.6191467501689,-0.450284606026209,-0.197290532062319,-0.322270698353832,0.806543354399184,0.0553846588717202,0.0231069940039842,0.057874024592674,-0.0510476321264047,0.021095666525234,0.0212161098394045,0.0225683225283578,0.104621597183378,-0.209302243844216,0.916585803582581
"brmn.uk9020","Birmingham","UK","Northern Europe",1107000,28289,"52.4796992","-1.9026911","Cfb","14.9","4.1","20.4",31,3,"1999-2001",2000,24.7163054131651,0,0,11284,14.9375747625567,0.674080488930638,0.296809149913607,0.664954823341255,-0.424432084935025,0.374849061800564,0.239946170797475,0.388060782102997,-0.0815001511130422,0.170414937041206,0.242172245470662,0.0103075969502726,0.439273504062646,-0.286421057723009,1.8260989361794
"brmn.uk9020","Birmingham","UK","Northern Europe",1107000,28289,"52.4796992","-1.9026911","Cfb","14.9","4.1","20.4",31,3,"2002-2004",2003,30.9722463130214,0,0,10926,15.193968247186,-0.0430086344776349,-0.225588543951447,-0.0142104878088204,0.0674675273698895,0.337656450534536,0.255222935809409,0.32467293115967,0.174567816911753,0.213187560065381,0.244899442204595,0.179946728797187,0.338417755835263,0.102314500156539,0.596403906922151
"brmn.uk9020","Birmingham","UK","Northern Europe",1107000,28289,"52.4796992","-1.9026911","Cfb","14.9","4.1","20.4",31,3,"2005-2007",2006,50.5910684261293,1,3,10479,15.3503921815505,-0.126033374851491,-0.108579794025416,0.0985559551501027,0.230687446883449,0.150739227515089,0.077201859537679,0.135153705831235,0.0297945121912892,0.0608326550901802,0.0676617564430944,0.063093904730733,0.150859184387516,-0.0437131522165134,0.364964374620335
"brmn.uk9020","Birmingham","UK","Northern Europe",1107000,28289,"52.4796992","-1.9026911","Cfb","14.9","4.1","20.4",31,3,"2008-2010",2009,11.4039147275309,1,3,9568,14.8149414700187,-0.14134545881942,-0.2526562125193,0.0690920880716511,-1.08714768958024,0.137277757527847,0.0745170878524826,0.132254619324559,-0.0045893749232086,0.0600970771555326,0.0690283234953468,0.0567828220053316,0.162564736431074,-0.158258443992578,1.7264027438576
"brmn.uk9020","Birmingham","UK","Northern Europe",1107000,28289,"52.4796992","-1.9026911","Cfb","14.9","4.1","20.4",31,3,"2011-2013",2012,18.2039036410301,1,3,9535,14.6167378596456,-0.0983820840523166,-0.367067166848486,0.193176348911112,-3.05630387888993,0.175004514566742,0.0918481174044636,0.187686289710628,-0.236188750556925,0.0666994783909816,0.0883085224449326,0.0137387373546205,0.268852665870012,-0.719329388082645,4.75502714524761
"brmn.uk9020","Birmingham","UK","Northern Europe",1107000,28289,"52.4796992","-1.9026911","Cfb","14.9","4.1","20.4",31,3,"2014-2016",2015,23.3065948150258,1,3,9617,15.0675806465839,-0.739474146377451,-0.74562958763533,-0.729980851007691,-0.950108654908673,0.592401443172094,0.452406080808306,0.556684423894895,0.399456870317665,0.361678731770175,0.421172908034865,0.343311041855312,0.553964822403566,0.303315479560326,0.854026152298651
"brmn.uk9020","Birmingham","UK","Northern Europe",1107000,28289,"52.4796992","-1.9026911","Cfb","14.9","4.1","20.4",31,3,"2017-2019",2018,53.0984161889904,1,3,9557,15.6221852636689,0.98174562550863,0.652153902586283,0.967386614890015,0.641668341687008,0.461909800450391,0.345014655116583,0.410013554488897,0.293090795870536,0.277700787272266,0.308918657660616,0.255233165766442,0.389755514443645,0.204908635598313,0.603500408640722
